href,model_id,full_name,year
/showmodel?model=190565,190565,Supervised learning in spiking neural networks with FORCE training (Nicola & Clopath 2017),2017
/showmodel?model=218084,218084,Supervised learning with predictive coding (Whittington & Bogacz 2017),2017
/showmodel?model=144096,144096,Surround Suppression in V1 via Withdraw of Balanced Local Excitation in V1 (Shushruth 2012),2012
/showmodel?model=262389,262389,Survey of electrically evoked responses in the retina (Tsai et al 2017),2017
/showmodel?model=267120,267120,Switching circuit for optimal context integration during static + moving contexts (Voina et al 2022),2022
/showmodel?model=151482,151482,Sympathetic Preganglionic Neurone (Briant et al. 2014),2014
/showmodel?model=44972,44972,Sympathetic neuron (Wheeler et al 2004),2004
/showmodel?model=266794,266794,Syn Plasticity Regulation + Information Processing in Neuron-Astrocyte Networks (Vuillaume et al 21),None
/showmodel?model=264628,264628,"Synaptic Impairment, Robustness of Excitatory NNs w/ Different Topologies (Mirzakhalili et al 2017)",2017
/showmodel?model=237348,237348,Synaptic damage underlies EEG abnormalities in postanoxic encephalopathy (Ruijter et al 2017),2017
/showmodel?model=150446,150446,"Synaptic gating at axonal branches, and sharp-wave ripples with replay (Vladimirov et al. 2013)",2013
/showmodel?model=136095,136095,Synaptic information transfer in computer models of neocortical columns (Neymotin et al. 2010),2010
/showmodel?model=222359,222359,Synaptic integration by MEC neurons (Justus et al. 2017),2017
/showmodel?model=19591,19591,Synaptic integration in a model of granule cells (Gabbiani et al 1994),1994
/showmodel?model=124043,124043,Synaptic integration in tuft dendrites of layer 5 pyramidal neurons (Larkum et al. 2009),2009
/showmodel?model=84599,84599,Synaptic integration of an identified nonspiking interneuron in crayfish (Takashima et al 2006),2006
/showmodel?model=116901,116901,"Synaptic plasticity can produce and enhance direction selectivity (Carver et al, 2008)",2008
/showmodel?model=3815,3815,Synaptic plasticity: pyramid->pyr and pyr->interneuron (Tsodyks et al 1998),1998
/showmodel?model=147141,147141,Synaptic scaling balances learning in a spiking model of neocortex (Rowan & Neymotin 2013),2013
/showmodel?model=263571,263571,Synaptic strengths are critical in creating the proper output phasing in a CPG (Gunay et al 2019),2019
/showmodel?model=19747,19747,Synaptic transmission at the calyx of Held (Graham et al 2001),2001
/showmodel?model=266839,266839,Synaptic vesicle fusion model (Church et al 2021),2021
/showmodel?model=156260,156260,Synchronicity of fast-spiking interneurons balances medium-spiny neurons (Damodaran et al. 2014),2014
/showmodel?model=112968,112968,"Synchronization by D4 dopamine receptor-mediated phospholipid methylation (Kuznetsova, Deth 2008)",2008
/showmodel?model=238338,238338,Synchronized oscillations of clock gene expression in the choroid plexus (Myung et al 2018),2018
/showmodel?model=144054,144054,Synchrony by synapse location (McTavish et al. 2012),2012
/showmodel?model=114450,114450,Synergistic inhibitory action of oxcarbazepine on INa and IK (Huang et al. 2008),2008
/showmodel?model=129067,129067,"Synthesis of spatial tuning functions from theta cell spike trains (Welday et al., 2011)",2011
/showmodel?model=265592,265592,Systematic integration of data into multi-scale models of mouse primary V1 (Billeh et al 2020),2020
/showmodel?model=114230,114230,Systems-level modeling of neuronal circuits for leech swimming (Zheng et al. 2007),2007
/showmodel?model=53965,53965,T channel currents (Vitko et al 2005),2005
/showmodel?model=53893,53893,T-type Ca current in thalamic neurons (Wang et al 1991),1991
/showmodel?model=19920,19920,T-type Calcium currents (McRory et al 2001),2001
/showmodel?model=2014825,2014825,"TD2Q reinforcement learning (Blackwell and Doya, in press)",None
/showmodel?model=182988,182988,TRPM8-dependent dynamic response in cold thermoreceptors (Olivares et al. 2015),2015
/showmodel?model=86537,86537,TTX-R Na+ current effect on cell response (Herzog et al 2001),2001
/showmodel?model=120117,120117,TTX-R Na+ current effect on cell response (Herzog et al 2001) (MATLAB),2001
/showmodel?model=118199,118199,Tag Trigger Consolidation (Clopath and Ziegler et al. 2008),2008
/showmodel?model=151677,151677,Tapered whiskers are required for active tactile sensation (Hires et al. 2013),2013
/showmodel?model=260972,260972,Temperature sensitive axon models (DeMaegd & Stein 2020),2020
/showmodel?model=152636,152636,"Temperature-Dependent Pyloric Pacemaker Kernel (Caplan JS et al., 2014)",2014
/showmodel?model=9849,9849,Temperature-Sensitive conduction at axon branch points (Westerfield et al 1978),1978
/showmodel?model=127512,127512,Temporal and spatial characteristics of vibrissa responses to motor commands (Simony et al. 2010),2010
/showmodel?model=84593,84593,Temporal decorrelation by intrinsic cellular dynamics (Wang et al 2003),2003
/showmodel?model=105501,105501,Temporal integration by stochastic recurrent network (Okamoto et al. 2007),2007
/showmodel?model=3533,3533,"Thalamic Relay Neuron: I-T current (Williams, Stuart 2000)",2000
/showmodel?model=3684,3684,"Thalamic Relay Neuron: I-h (McCormick, Pape 1990)",1990
/showmodel?model=3670,3670,Thalamic Reticular Network (Destexhe et al 1994),1994
/showmodel?model=116862,116862,Thalamic interneuron multicompartment model (Zhu et al. 1999),1999
/showmodel?model=143633,143633,Thalamic network model of deep brain stimulation in essential tremor (Birdno et al. 2012),2012
/showmodel?model=144572,144572,"Thalamic neuron, zebra finch DLM: Integration of pallidal and cortical inputs (Goldberg et al. 2012)",2012
/showmodel?model=121600,121600,Thalamic neuron: Modeling rhythmic neuronal activity (Meuth et al. 2005),2005
/showmodel?model=9889,9889,Thalamic quiescence of spike and wave seizures (Lytton et al 1997),1997
/showmodel?model=17663,17663,Thalamic reticular neurons: the role of Ca currents (Destexhe et al 1996),1996
/showmodel?model=111870,111870,Thalamic transformation of pallidal input (Hadipour-Niktarash 2006),2006
/showmodel?model=266941,266941,Thalamo-cortical microcircuit (TCM) (AmirAli Farokhniaee and Madeleine M. Lowery 2021),2021
/showmodel?model=247704,247704,Thalamocortical  loop with delay for investigation of absence epilepsy (Liu et al 2019),2019
/showmodel?model=232876,232876,Thalamocortical Relay cell under current clamp in high-conductance state (Zeldenrust et al 2018),2018
/showmodel?model=3343,3343,Thalamocortical and Thalamic Reticular Network (Destexhe et al 1996),1996
/showmodel?model=37819,37819,Thalamocortical augmenting response (Bazhenov et al 1998),1998
/showmodel?model=260960,260960,Thalamocortical control of propofol phase-amplitude coupling (Soplata et al 2017),2017
/showmodel?model=111880,111880,Thalamocortical model of spike and wave seizures (Suffczynski et al. 2004),2004
/showmodel?model=251881,251881,Thalamocortical relay neuron models constrained by experiment and optimization (Iavarone et al 2019),2019
/showmodel?model=256388,256388,The APP in C-terminal domain alters CA1 neuron firing (Pousinha et al 2019),2019
/showmodel?model=267669,267669,"The STN-GPe network; subthalamic nucleus, prototypic GPe, and arkypallidal GPe neurons (Kitano 2023)",2023
/showmodel?model=230046,230046,The Virtual Mouse Brain (TVMB) (Melozzi et al. 2017),2017
/showmodel?model=45513,45513,The activity phase of postsynaptic neurons (Bose et al 2004),2004
/showmodel?model=256028,256028,The basis of sharp spike onset in standard biophysical models (Telenczuk et al 2017),2017
/showmodel?model=230888,230888,The cannula artifact (Chandler & Hodgkin 1965),1965
/showmodel?model=156470,156470,The dynamics underlying pseudo-plateau bursting in a pituitary cell model (Teka et al. 2011),2011
/showmodel?model=267139,267139,"The electrodiffusive Pinsky-Rinzel (edPR) model (Sætra et al., 2020)",2020
/showmodel?model=267116,267116,The electrodiffusive neuron-extracellular-glia (edNEG) model (Sætra et al. 2021),2021
/showmodel?model=265540,265540,The microcircuits of striatum in silico (Hjorth et al 2020),2020
/showmodel?model=188543,188543,The neocortical microcircuit collaboration portal (Markram et al. 2015),2015
/showmodel?model=231849,231849,The neuro-electronic junction (planar and engulfed electrodes) (Massobrio et al 2018),2018
/showmodel?model=235561,235561,The origin of different spike and wave-like events (Hall et al 2017),2017
/showmodel?model=154871,154871,The relationship between two fast/slow analysis techniques for bursting oscill. (Teka et al. 2012),2012
/showmodel?model=87762,87762,The role of ATP-sensitive potassium channels in a hippocampal neuron (Huang et al. 2007),2007
/showmodel?model=235774,235774,The role of glutamate in neuronal ion homeostasis: spreading depolarization (Hubel et al 2017),2017
/showmodel?model=266910,266910,The role of network connectivity on epileptiform activity (Giacopelli et al 2021),2021
/showmodel?model=156039,156039,The subcellular distribution of T-type Ca2+ channels in LGN interneurons (Allken et al. 2014),2014
/showmodel?model=262081,262081,The ventricular AP and effects of the isoproterenol-induced cardiac hypertrophy (Sengul et al 2020),2020
/showmodel?model=116838,116838,The virtual slice setup (Lytton et al. 2008),2008
/showmodel?model=261873,261873,Theoretical principles of DBS induced synaptic suppression (Farokhniaee & McIntyre 2019),2019
/showmodel?model=156027,156027,Theoretical reconstrucion of field potentials and dendrodendritic synaptic...(Rall & Shepherd 1968),1968
/showmodel?model=228604,228604,Theory and simulation of integrate-and-fire neurons driven by shot noise (Droste & Lindner 2017),2017
/showmodel?model=154198,154198,Theory of arachnid prey localization (Sturzl et al. 2000),2000
/showmodel?model=190610,190610,Theory of sequence memory in neocortex (Hawkins & Ahmad 2016),2016
/showmodel?model=98003,98003,Theta phase precession in a model CA3 place cell (Baker and Olds 2007),2007
/showmodel?model=267686,267686,Theta-gamma phase amplitude coupling in a hippocampal CA1 microcircuit (Ponzi et al. 2023),2023
/showmodel?model=122442,122442,Tight junction model of CNS myelinated axons (Devaux and Gow 2008),2008
/showmodel?model=154288,154288,Time-warp-invariant neuronal processing (Gutig & Sompolinsky 2009),2009
/showmodel?model=261709,261709,Tonic activation of extrasynaptic NMDA-R promotes bistability (Gall & Dupont 2020),2020
/showmodel?model=62285,62285,Tonic firing in substantia gelatinosa neurons (Melnick et al 2004),2004
/showmodel?model=53569,53569,Tonic neuron in spinal lamina I: prolongation of subthreshold depol. (Prescott and De Koninck 2005),2005
/showmodel?model=105507,105507,Tonic-clonic transitions in a seizure simulation (Lytton and Omurtag 2007),2007
/showmodel?model=42036,42036,Touch Sensory Cells (T Cells) of the Leech (Cataldo et al. 2004) (Scuri et al. 2007),2004
/showmodel?model=247970,247970,Towards a biologically plausible model of LGN-V1 pathways (Lian et al 2019),2019
/showmodel?model=147938,147938,Towards a virtual C. elegans (Palyanov et al. 2012),2012
/showmodel?model=20014,20014,Transfer properties of Neuronal Dendrites (Korogod et al 1998),1998
/showmodel?model=96444,96444,Translating network models to parallel hardware in NEURON (Hines and Carnevale 2008),2008
/showmodel?model=120115,120115,Transmitter release and Ca diffusion models (Yamada and Zucker 1992),1992
/showmodel?model=94845,94845,"Turtle visual cortex model (Nenadic et al. 2003, Wang et al. 2005, Wang et al. 2006)",2003
/showmodel?model=2014814,2014814,"Tutorial: Using NEURON for Neuromechanical Simulations (Fietkiewicz et al., 2023)",2023
/showmodel?model=141991,141991,Two Models for synaptic input statistics for the MSO neuron model (Jercog et al. 2010),2010
/showmodel?model=266534,266534,Two forms of synaptic depression by neuromodulation of presynaptic Ca2+ channels (Burke et al 2018),2018
/showmodel?model=260192,260192,Two populations of excitatory neurons in the superficial retrosplenial cortex (Brennan et al 2020),2020
/showmodel?model=112914,112914,Two-cell inhibitory network bursting dynamics captured in a one-dimensional map (Matveev et al 2007),2007
/showmodel?model=267047,267047,Two-neuron conductance-based model with dynamic ion concentrations to study NaV1.1 channel mutations,None
/showmodel?model=235768,235768,Unbalanced peptidergic inhibition in superficial cortex underlies seizure activity (Hall et al 2015),2015
/showmodel?model=154955,154955,Understanding how fast activating K+ channels promote bursting in pituitary cells (Vo et al 2014),2014
/showmodel?model=168418,168418,Understanding odor information segregation in the olfactory bulb by MC/TCs (Polese et al. 2014),2014
/showmodel?model=247709,247709,Universal feature of developing networks (Tabak et al 2010),2010
/showmodel?model=247711,247711,Universal feature of developing networks (Tabak et al 2010) (CellML),2010
/showmodel?model=169983,169983,"Unsupervised learning of an efficient short-term memory network (Vertechi, Brendel & Machens 2014)",2014
/showmodel?model=93325,93325,Updated Tritonia Swim CPG (Calin-Jagemann et al. 2007),2007
/showmodel?model=238892,238892,Using NEURON for reaction-diffusion modeling of extracellular dynamics (Newton et al 2018),2018
/showmodel?model=149000,149000,"Using Strahler's analysis to reduce realistic models (Marasco et al, 2013)",2013
/showmodel?model=263992,263992,V1 and AL spiking neural network for visual contrast response in mouse (Meijer et al. 2020),2020
/showmodel?model=226254,226254,"VTA dopamine neuron (Tarfa, Evans, and Khaliq 2017)",2017
/showmodel?model=185330,185330,VTA neurons: Morphofunctional alterations in acute opiates withdrawal (Enrico et al. 2016),2016
/showmodel?model=137989,137989,Vectorized algorithms for spiking neural network simulation (Brette and Goodman 2011),2011
/showmodel?model=266797,266797,"Ventral medial entorhinal cortical stellate neuron model: the role of T-type Ca2+ and persistent Na+ (Topczewska et al., accepted)",None
